CustomerID,Recency,Frequency,Monetary,TotalQuantity
17765,159,3,367.63,143
17767,15,1,271.2,128
17768,8,3,2081.9,1122
17769,13,10,3957.43,1850
17770,199,5,1143.27,365
17771,57,2,245.81,287
17772,11,2,173.45,55
17774,97,4,1213.73,508
17775,255,1,56.4,72
17777,25,3,647.56,501
17779,21,3,650.32,396
17781,159,2,188.02,34
17783,72,2,283.47,354
17785,53,1,131.94,67
17786,85,2,266.85,195
17787,153,4,1817.54,896
17788,74,2,1117.9,211
17789,281,1,225.9,74
17790,27,14,1964.3,835
17791,30,1,106.1,46
17793,25,1,300.34,226
17795,180,2,342.83,305
17796,40,4,690.0,176
17797,22,3,780.43,498
17799,22,10,3039.17,1753
17800,37,9,1187.21,732
17802,82,3,1285.04,752
17805,74,1,512.31,478
17806,11,1,546.04,727
17809,16,12,5411.91,2057
17811,4,39,7761.82,4146
17812,13,4,699.81,329
17813,14,5,1698.07,752
17816,37,4,36.56,30
17817,4,3,387.68,67
17819,72,7,3704.87,1031
17824,51,1,298.4,408
17827,5,5,1987.33,1240
17828,23,4,1820.09,667
17829,299,1,889.24,496
17830,2,3,398.7,92
17831,33,1,35.400000000000006,12
17832,50,1,155.37,208
17835,3,3,342.24,344
17836,47,1,110.21000000000001,88
17837,42,8,1541.23,510
17838,27,5,2720.8,1831
17839,42,1,318.15,257
17841,2,124,40519.84,22834
17843,303,1,205.48,113
17844,107,1,51.559999999999995,52
17846,85,1,2033.1,1
17848,81,9,901.1999999999999,398
17849,218,4,605.8000000000001,114
17850,372,34,5391.21,1733
17852,12,2,114.34,53
17854,185,2,311.26,84
17855,373,1,208.97,197
17856,2,4,1418.03,842
17857,4,23,26879.04,19256
17858,6,12,5140.66,2694
17859,305,1,141.92000000000002,102
17860,369,1,226.45000000000002,93
17861,3,8,2097.88,1985
17862,324,1,330.9,100
17863,59,6,3160.0,2638
17864,13,3,554.85,706
17865,31,20,10526.32,5757
17866,143,1,329.65,174
17867,30,6,1157.8700000000001,508
17869,107,5,428.18,111
17870,2,12,1865.89,1351
17871,205,1,155.9,182
17873,80,5,1848.96,1035
17874,185,6,683.46,221
17877,170,1,237.61,98
17878,44,1,379.45,401
17879,174,1,178.51999999999998,45
17880,365,1,458.92,314
17881,304,1,133.35000000000002,32
17883,3,4,664.34,374
17884,4,4,695.0699999999999,817
17885,12,1,156.34,110
17886,32,3,869.28,469
17887,129,1,111.35,30
17888,21,8,716.0,973
17889,212,2,201.37,77
17890,323,2,586.89,402
17891,162,1,203.85999999999999,393
17892,56,3,244.1,109
17893,225,1,107.21,149
17894,72,8,1118.96,404
17895,44,1,95.45,127
17896,23,1,256.32,288
17897,173,3,541.8100000000001,222
17898,85,2,152.06,190
17899,159,1,154.55,170
17900,190,2,112.19999999999999,73
17901,29,1,110.38,24
17904,21,1,181.07,59
17905,71,4,798.99,406
17906,247,1,72.9,26
17908,374,1,232.03,169
17911,9,1,366.23,223
17912,310,5,310.06,184
17913,59,2,408.65,288
17914,4,1,329.36,457
17917,45,3,335.03,184
17919,88,1,1304.04,756
17920,4,17,4119.5,2473
17921,64,4,820.23,425
17923,282,1,207.50000000000003,50
17924,12,7,2962.5,1160
17925,373,1,244.08,72
17926,133,2,397.29,306
17928,45,2,212.54,140
17929,11,4,843.0,108
17930,36,5,1740.48,1594
17931,134,2,408.36,249
17932,29,3,1331.57,789
17934,52,2,704.25,478
17935,138,2,145.79,82
17936,5,1,380.13,257
17937,9,7,4301.22,1754
17939,160,1,99.14,40
17940,49,10,4020.04,9323
17941,131,1,304.56,252
17942,8,1,77.50000000000001,38
17946,233,2,149.57999999999998,75
17947,37,1,176.68,168
17948,147,1,358.56000000000006,144
17949,1,45,58510.48,30546
17950,72,3,482.2,366
17951,40,3,1008.5400000000001,616
17954,5,12,2314.13,2221
17955,199,4,557.3,273
17956,249,1,12.75,1
17957,66,1,111.68,287
17958,117,1,508.4599999999999,84
17960,171,1,73.78,41
17961,21,39,1296.44,560
17962,142,1,102.41,127
17964,32,2,463.21,294
17965,38,14,2599.19,1532
17966,38,5,1098.43,2571
17967,372,1,112.27,73
17968,374,1,265.1,151
17969,166,2,228.2,152
17970,211,1,562.79,513
17972,242,1,135.19,36
17973,52,1,337.04,176
17974,25,3,703.99,500
17975,15,13,4483.26,1565
17976,372,1,321.79,93
17977,29,1,288.14,342
17978,365,1,300.91999999999996,499
17979,36,4,732.41,383
17980,166,3,811.45,682
17984,145,1,152.68,98
17985,22,1,631.35,171
17986,56,1,20.8,10
17987,185,1,198.57,261
17988,12,7,201.12,43
17990,237,3,630.84,414
17991,225,2,93.35,25
17994,122,4,674.89,495
17995,282,1,76.1,133
17997,74,8,1962.46,2273
17999,37,2,380.39,219
18001,12,2,415.13,362
18004,362,1,157.92,75
18005,4,2,226.47,86
18006,23,1,444.68,220
18008,70,9,2116.19,1581
18009,235,1,247.39,125
18010,257,1,174.8,60
18011,373,1,102.78999999999999,71
18013,155,2,187.29,285
18014,28,1,162.22,66
18015,4,1,120.03,157
18016,32,5,1477.66,1027
18017,81,3,523.0,300
18018,108,2,122.14,55
18019,52,1,38.45,7
18022,36,1,612.72,703
18024,153,2,389.78,184
18027,99,1,115.31,78
18030,4,2,230.64999999999998,67
18032,334,1,73.5,42
18033,65,1,93.82000000000001,252
18034,22,2,418.68,559
18035,36,3,713.89,584
18036,32,3,403.12,232
18037,154,6,70.02,20
18040,19,2,357.20000000000005,148
18041,12,21,4097.37,3758
18042,54,1,165.04999999999998,33
18043,25,3,529.29,265
18044,4,10,2088.6,1033
18045,45,1,178.34,138
18048,203,2,172.29000000000002,127
18050,359,1,74.4,40
18053,71,1,300.02,302
18055,7,10,6761.34,2452
18056,288,1,363.65,211
18058,10,1,170.16,88
18059,23,3,306.46,258
18061,22,10,2119.41,955
18062,173,3,720.52,396
18064,133,2,814.0,384
18065,6,14,2392.83,1027
18066,75,1,318.0,108
18067,40,1,396.33,189
18068,289,1,101.69999999999999,6
18069,26,5,2009.24,1296
18071,258,2,453.0,260
18072,186,1,247.44,288
18073,114,12,3859.82,3102
18074,374,1,489.6,190
18075,23,10,2611.75,1464
18077,8,11,2584.41,1839
18078,217,2,336.13,145
18079,45,4,3613.15,7347
18080,19,2,1231.5,642
18081,36,3,343.45,195
18082,26,1,680.84,608
18084,16,1,90.47999999999999,312
18085,330,2,689.95,265
18086,274,1,101.34,106
18087,98,2,4055.7199999999993,3907
18088,61,1,166.03,107
18092,2,11,9068.26,4252
18093,93,4,2106.52,1392
18094,82,7,3017.3,2518
18095,313,2,580.0500000000001,419
18096,12,3,849.06,788
18097,8,6,2662.4,1662
18099,127,1,168.31,149
18101,11,2,222.4,87
18102,1,60,259657.3,64124
18104,37,1,754.64,362
18105,38,1,113.48000000000002,46
18106,330,1,421.9,126
18108,254,1,271.0,84
18109,2,26,8004.92,4230
18110,20,1,198.8,72
18112,12,2,352.69,255
18113,369,1,76.32000000000001,72
18114,290,1,220.1,55
18116,68,8,1403.1100000000001,837
18117,26,1,315.65,605
18118,11,26,5625.08,2865
18119,368,1,180.7,124
18120,214,1,111.15,31
18121,149,2,653.3,438
18122,8,6,1793.06,1225
18123,24,2,574.4399999999999,582
18125,30,4,1131.75,800
18126,61,1,200.92000000000002,135
18127,19,3,347.08,187
18129,243,1,112.55000000000001,48
18130,15,3,1059.39,824
18133,212,1,931.4999999999999,1350
18135,29,5,681.9100000000001,349
18136,63,3,784.33,379
18138,295,1,152.65,38
18139,18,6,8438.34,5557
18142,157,2,1019.52,1276
18143,117,2,1000.16,570
18144,8,12,2888.75,1343
18145,13,4,2861.55,2625
18146,141,2,160.35000000000002,153
18147,46,2,179.33999999999997,203
18149,51,3,612.0799999999999,310
18150,32,3,566.58,332
18151,135,2,653.35,355
18154,3,2,399.19,255
18155,75,3,371.62,266
18156,13,2,675.64,283
18158,9,2,453.4,354
18159,301,1,530.15,139
18160,57,2,638.0600000000001,294
18161,15,5,1618.69,812
18164,37,1,399.65000000000003,184
18165,177,1,302.46000000000004,254
18167,23,3,1384.8600000000001,382
18168,176,6,1160.04,592
18169,61,1,202.65,61
18170,33,3,980.31,409
18171,59,5,1231.31,481
18172,15,20,7561.68,3184
18173,87,4,2106.84,1220
18174,7,1,104.0,50
18176,358,1,476.35,283
18177,31,6,1340.8700000000001,709
18178,129,4,1590.81,983
18179,9,6,1793.17,1360
18180,5,6,1843.75,1721
18181,24,1,366.85,133
18183,227,2,632.07,371
18184,15,1,49.8,60
18185,249,1,304.25,183
18188,15,3,2001.04,1168
18189,78,2,1090.24,566
18190,192,2,284.46000000000004,140
18191,262,1,207.79999999999998,140
18192,72,1,957.97,339
18193,165,1,243.76,124
18194,82,1,973.8399999999999,632
18196,95,2,686.63,431
18198,4,17,5425.56,4074
18200,106,1,150.35,104
18202,200,3,1396.99,581
18203,157,1,160.42000000000002,43
18204,71,3,1975.35,1190
18205,36,2,517.36,192
18209,29,1,139.10000000000002,58
18210,2,6,2621.38,1398
18211,26,5,600.07,359
18212,326,1,216.07,92
18213,237,1,232.48000000000002,232
18215,89,1,299.34000000000003,118
18216,31,1,481.75,200
18217,29,2,621.75,491
18218,211,2,641.92,536
18219,3,10,2069.77,885
18220,227,1,305.28000000000003,288
18221,22,5,1041.61,791
18222,93,1,443.0,335
18223,5,14,6484.54,2948
18224,264,1,158.95000000000002,69
18225,3,12,5504.96,3242
18226,44,11,5228.05,3466
18227,218,1,93.75,21
18228,57,2,779.9,238
18229,12,20,7276.900000000001,2488
18230,9,7,2810.2000000000003,1316
18231,192,5,2071.77,819
18232,82,4,592.97,302
18233,326,1,440.0,4
18235,72,3,1796.48,1578
18236,30,6,882.24,403
18237,3,5,987.1,622
18239,219,5,1561.6100000000001,795
18240,46,1,422.58,126
18241,10,17,2073.09,1051
18242,72,4,2232.4900000000002,1017
18245,7,7,2567.06,1788
18246,24,2,596.1,166
18248,123,2,804.02,511
18249,17,1,95.34,128
18250,310,1,349.27,199
18251,87,1,4314.72,7824
18252,51,2,518.27,234
18255,89,1,103.3,74
18257,39,8,2337.63,1041
18259,25,3,2338.6000000000004,714
18260,173,6,2628.35,1475
18261,43,2,324.24,146
18262,140,1,149.48,182
18263,26,3,1213.1599999999999,1468
18265,72,2,801.51,311
18268,134,1,25.5,2
18269,366,1,168.6,76
18270,38,2,283.15,101
18272,3,6,3078.58,2050
18273,2,3,204.0,80
18274,30,1,175.92,88
18276,44,1,335.86,186
18277,58,1,110.38,68
18278,74,1,173.9,66
18280,278,1,180.60000000000002,45
18281,181,1,80.82,54
18282,8,2,178.05,103
18283,4,16,2045.53,1357
18287,43,3,1837.28,1586
